delay_type,metric,original,processed,difference,relative_change_pct
avg_delay,mean,68.00168847013951,128.7301375201732,60.72844905003369,89.30432525465952
avg_delay,std,8.831638530391757,144.2915781100896,135.45993957969785,1533.8030322861173
avg_delay,min,15.377998352050781,15.377998352050781,0.0,0.0
avg_delay,max,694.9901580810547,1808.762550354004,1113.7723922729492,160.2572898799314
avg_delay,q50,69.73743438720703,77.36682891845703,7.62939453125,10.94017094017094
avg_delay,q95,72.12162017822266,470.04222869873047,397.9206085205078,551.7355371900827
