delay_type,metric,original,processed,difference,relative_change_pct
avg_delay,mean,85.65090887825615,88.7088462650098,3.0579373867536503,3.5702334357014123
avg_delay,std,6.957390200081642,12.04061767261199,5.083227472530348,73.06227373118584
avg_delay,min,58.16691555082798,36.18502523750067,-21.981890313327312,-37.79105373761633
avg_delay,max,105.8144262060523,177.22032498568296,71.40589877963066,67.48219627499755
avg_delay,q50,85.50024358555675,85.6759725138545,0.1757289282977581,0.20553032474335942
avg_delay,q95,97.67604642547667,113.81757794879375,16.141531523317084,16.5255782907148
avg_delay,max_cdf_diff,0.0,0.13094575302927447,0.13094575302927447,inf
avg_delay,max_diff_position_us,0.0,101.237976958527,101.237976958527,inf
