delay_type,metric,original,processed,difference,relative_change_pct
avg_delay,mean,215.39016784002214,222.32445857109226,6.934290731070121,3.2194091311635273
avg_delay,std,231.58560334504898,196.87440598405686,-34.71119736099212,-14.988495338060574
avg_delay,min,57.999975979328156,14.407560229301453,-43.5924157500267,-75.15936862726207
avg_delay,max,1017.1659523621202,1364.8414751514792,347.6755227893591,34.180806188210234
avg_delay,q50,93.47195737063885,102.34321234747767,8.871254976838827,9.490819735016528
avg_delay,q95,762.0368385687464,596.5120741166173,-165.52476445212903,-21.721359923099882
avg_delay,max_cdf_diff,0.0,0.14440452495811262,0.14440452495811262,inf
avg_delay,max_diff_position_us,0.0,103.58315144524374,103.58315144524374,inf
