delay_type,metric,original,processed,difference,relative_change_pct
avg_delay,mean,408.706329216265,412.49544454729954,3.7891153310345658,0.9270997437941739
avg_delay,std,269.7660454879241,245.77200370713635,-23.99404178078774,-8.894389113125735
avg_delay,min,62.777427956461906,31.315605156123638,-31.46182280033827,-50.11645717973349
avg_delay,max,1114.7409677505493,1338.5280035436153,223.78703579306602,20.075249969923405
avg_delay,q50,391.44442416727543,388.72455479577184,-2.7198693715035915,-0.6948289983411063
avg_delay,q95,873.5419833101332,849.4214911479502,-24.12049216218304,-2.7612287243233222
avg_delay,max_cdf_diff,0.0,0.09850024895045151,0.09850024895045151,inf
avg_delay,max_diff_position_us,0.0,110.13946826735129,110.13946826735129,inf
