自估上行时延,自估下行时延
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
42.16664969921112,83.74035030603409
498.0966185927391,87.82938140630722
925.6205807924271,60.82441920042038
90.56953889131546,985.8384611010551
837.851506114006,50.20449388027191
74.89247381687164,937.9965261816978
89.35944432020187,88.73255568742752
279.51241385936737,84.63558614253998
697.5163884758949,53.371611535549164
185.94734644889832,86.44265353679657
617.6003193259239,51.36368066072464
1045.9743221998215,64.67367780208588
87.66328883171082,648.7067111730576
91.66825538873672,88.849744617939
91.85722064971924,92.23577934503555
93.80619496107101,89.54480504989624
381.8851699233055,86.04183006286621
840.9441446661949,56.61085534095764
37.708123564720154,1043.476876437664
87.02808433771133,85.45491564273834
90.51404863595963,89.56095135211945
92.0360118150711,93.05598819255829
177.96598356962204,90.70101642608643
606.2299607992172,49.75103920698166
1062.0119176506996,66.04308235645294
90.88688170909882,632.6131182909012
103.18787252902985,64.70112746953964
90.22893297672272,91.92006701231003
87.75190061330795,87.82309937477112
363.14486396312714,88.44813603162766
774.2238394021988,53.72116059064865
68.30181157588959,967.9951884150505
92.10178053379059,84.36121946573257
88.5147534608841,88.4862465262413
88.66672390699387,86.92627608776093
92.22669023275375,38.97730976343155
553.0636853575706,48.30631464719772
971.6236618757248,67.0613381266594
486.9616237282753,85.22337627410889
898.6335852742195,54.885414719581604
91.24855023622513,981.1034497618675
89.47551077604294,89.17348921298981
92.34947460889816,87.02052539587021
89.9284473657608,86.83055263757706
272.82142210006714,84.60457789897919
714.8253992795944,49.711600720882416
1122.3113864064217,65.09661358594894
89.09335589408875,86.44364410638809
90.09732741117477,87.29067260026932
88.6202974319458,89.21270257234573
93.49526399374008,85.89273601770401
463.3522357940674,88.18576419353485
879.0412102937698,57.792789697647095
94.231181204319,960.3428187966347
89.92014729976654,85.96885269880295
89.73911654949188,86.241883456707
87.11408531665802,85.99691468477249
244.89605498313904,93.23394501209259
657.1600307822227,56.09896922111511
1107.7750010490417,66.22499895095825
89.4459718465805,86.81302815675735
104.63497334718704,97.6970266699791
88.75099039077759,86.41500961780548
91.34796506166458,89.11403495073318
411.83494555950165,85.79605442285538
836.2089211344719,54.23607885837555
57.30589085817337,940.3611091375351
762.6798567771912,53.264143228530884
63.18483394384384,966.7971660494804
110.65280520915985,74.2001947760582
172.02777928113937,88.86222070455551
601.2907572388649,47.37624275684357
77.44273686408997,38.68726313114166
528.854703783989,41.96029621362686
959.5996849536896,61.41931504011154
87.95566087961197,1042.3403391242027
87.1646299958229,87.46536999940872
91.15059816837311,88.10940182209015
89.06156766414642,86.5684323310852
300.89854580163956,86.48945420980453
733.5695081353188,54.33749186992645
1173.8894765377045,73.92552345991135
88.9124470949173,86.82855290174484
86.56441068649292,86.67558932304382
99.05038392543793,85.65361607074738
70.33235377073288,87.51964622735977
493.9113427400589,46.95865726470947
942.8783115148544,65.88068848848343
87.34627515077591,1028.987724840641
