自估上行时延,自估下行时延
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
141.69963318109512,-2.9026331901550293
131.4772211909294,42.893778800964355
130.94080901145935,38.874190986156464
130.08939683437347,37.70660316944122
131.14598459005356,37.1140154004097
129.46057242155075,38.501427590847015
130.59116023778915,37.88983976840973
140.68474805355072,46.94525194168091
131.63033598661423,39.221664011478424
134.7229238152504,41.09207618236542
135.66851168870926,38.33248829841614
132.15009951591492,38.29390048980713
133.26168727874756,37.36831271648407
129.94727510213852,37.219724893569946
129.50386291742325,37.6441370844841
130.20845073461533,36.16254925727844
133.2080385684967,43.050961434841156
131.3946264386177,38.56837356090546
129.39521425962448,37.71578574180603
130.3408020734787,38.21619790792465
128.9513899087906,37.881610095500946
129.45197772979736,37.12202227115631
132.00756549835205,39.73243451118469
130.9351533651352,37.8618466258049
132.89774119853973,40.009258806705475
131.7503290772438,39.9526709318161
131.12191689014435,40.26708310842514
136.32650470733643,38.766495287418365
130.28909254074097,40.1729074716568
130.73468029499054,40.7103196978569
128.9202681183815,38.32073187828064
135.36585593223572,39.72714406251907
134.81103199720383,41.09696799516678
134.1086198091507,38.114380180835724
129.6272076368332,38.39079236984253
128.49879544973373,38.31620454788208
129.94338327646255,39.85361671447754
130.9249711036682,40.14902889728546
127.79655891656876,39.37044107913971
133.13014674186707,39.81385326385498
130.3897345662117,40.64726543426514
129.59432244300842,40.73967754840851
131.81691020727158,41.84908980131149
132.81749802827835,39.42250198125839
137.077085852623,41.38591414690018
128.39267361164093,38.681326389312744
131.61526143550873,39.588738560676575
128.4128492474556,39.698150753974915
134.32043707370758,44.753562927246094
128.08002495765686,40.73397505283356
129.96961277723312,40.77038723230362
128.09920060634613,39.010799407958984
128.87878835201263,38.603211641311646
128.3613761663437,38.95462381839752
129.56496399641037,39.8060359954834
129.0285518169403,41.47144818305969
128.13913971185684,40.581860303878784
130.30772745609283,41.30327254533768
132.29031533002853,41.209684669971466
128.5679031610489,41.17309683561325
