自估上行时延,自估下行时延
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
53.165727615356445,101.31627237796783
443.13811433315277,108.71488565206528
857.479493200779,49.90950679779053
118.7289069890976,989.6410930156708
625.7744300961494,871.8735699057579
1077.3937566876411,64.25324326753616
101.9031331539154,102.63386684656143
105.78246510028839,96.99553489685059
421.58782839775085,98.07917159795761
815.8182627558708,46.82973724603653
1138.6788560152054,63.5061439871788
95.3002433180809,102.21975666284561
100.01162719726562,104.47037279605865
443.85403245687485,104.47996753454208
98.08545047044754,102.97054952383041
272.3708224892616,104.79517751932144
658.435272872448,100.76772713661194
1025.0187635421753,52.72123646736145
106.32419699430466,1161.3238030076027
99.03555077314377,105.11244922876358
337.9529289007187,103.80707108974457
706.2203835844994,102.27961641550064
1090.8778341412544,58.233165860176086
99.40522235631943,104.9287776350975
111.80258464813232,696.5684153437614
101.12603569030762,1099.0589643120766
105.2083969116211,104.03160309791565
236.49482560157776,105.39317440986633
553.0594049096107,109.53359508514404
970.6237843632698,78.0802156329155
99.8741866350174,1129.6078133583069
98.38254368305206,97.11745631694794
312.42892652750015,103.85007345676422
655.900383412838,51.729616582393646
111.61181259155273,102.48018741607666
500.806232213974,102.9897677898407
865.8156825304031,53.31431746482849
105.76811522245407,1011.897884786129
94.37054914236069,94.87045085430145
114.0079596042633,95.51004040241241
533.7573382258415,101.5566617846489
933.303758263588,47.99324172735214
101.2941752076149,1079.29882478714
97.72853708267212,100.80846291780472
656.6079142093658,55.41108578443527
100.08029109239578,104.67970889806747
126.79166632890701,105.43033367395401
498.4680958390236,98.36590415239334
880.4575499892235,103.06145000457764
99.02195715904236,1029.5710428357124
99.30836790800095,103.22863209247589
114.35484337806702,111.55315661430359
536.345222234726,101.02577775716782
903.9276877045631,61.16531229019165
322.73215222358704,110.19284778833389
703.1676043272018,52.83239567279816
1087.3240495324135,55.00895047187805
98.9074644446373,104.8895355463028
98.41684550046921,103.51015448570251
392.92522072792053,109.64877927303314
771.1366794705391,103.88132053613663
1183.1091492772102,68.85385072231293
97.71063280105591,104.01236718893051
101.90498441457748,103.5770155787468
104.06134396791458,103.7166560292244
100.2737021446228,104.33729785680771
329.0420586466789,99.71694135665894
687.5875197649002,101.91248023509979
1068.1709685325623,59.51403146982193
98.21637511253357,101.30262488126755
96.09575468301773,103.42324531078339
389.8451194167137,111.52588057518005
765.1865699887276,102.70243000984192
206.34407949447632,779.7489205002785
557.4085188508034,109.35048115253448
940.2689715623856,101.80502843856812
107.46234893798828,1091.2036510705948
101.71270149946213,102.54729849100113
257.07306814193726,108.37193185091019
550.5087451934814,105.936254799366
900.2021732330322,82.9278267621994
97.19155889749527,1107.881441116333
104.62691104412079,104.61408895254135
99.35826867818832,100.5687313079834
100.47763156890869,106.39336842298508
131.9500572681427,92.69894272089005
543.6064280867577,94.8565719127655
936.4488624334335,48.79213756322861
93.5312392115593,1110.9137607812881
98.31758761405945,104.40441238880157
