,count,min,max,mean,std,median,q25,q75,iqr,skew,kurtosis
自估上行时延,18908.0,20.60759609937668,1289.2582879662514,272.20047364779396,312.9773335633879,95.89809313416481,81.59947583079338,391.63367672264576,310.0342008918524,1.4846190485910287,0.8035894523955176
自估下行时延,18908.0,8.96371203660965,1263.6284108161926,206.8378359565611,234.1921973287863,90.9879090487957,83.98047003149986,243.42142863571644,159.44095860421658,2.047805615106995,3.8335917046122345
上下行均值,18908.0,14.785654067993164,1276.443349391222,239.51915480217752,273.5847654460871,93.44300109148026,82.78997293114662,317.5275526791811,234.73757974803448,,
